,kz_2021,year,population_size
1937,05766,2023,349781.0
1938,05770,2005,321965.0
1939,05770,2006,320813.0
1940,05770,2007,319401.0
1941,05770,2008,317665.0
1942,05770,2009,315784.0
1943,05770,2010,314153.0
1944,05770,2011,310932.0
1945,05770,2012,309990.0
1946,05770,2013,309356.0
1947,05770,2014,309216.0
1948,05770,2015,313050.0
1949,05770,2016,311866.0
1950,05770,2017,311207.0
1951,05770,2018,310710.0
1952,05770,2019,310409.0
1953,05770,2020,310270.0
1954,05770,2021,311214.0
1955,05770,2022,315974.0
1956,05770,2023,316196.0
1957,05774,2005,298703.0
1958,05774,2006,299127.0
1959,05774,2007,298838.0
1960,05774,2008,298869.0
1961,05774,2009,299106.0
1962,05774,2010,299816.0
1963,05774,2011,295614.0
1964,05774,2012,296135.0
1965,05774,2013,296688.0
1966,05774,2014,299071.0
1967,05774,2015,304332.0
1968,05774,2016,305198.0
1969,05774,2017,305362.0
1970,05774,2018,306890.0
1971,05774,2019,307839.0
1972,05774,2020,308335.0
1973,05774,2021,309380.0
1974,05774,2022,313758.0
1975,05774,2023,315400.0
1976,05911,2005,385626.0
1977,05911,2006,383743.0
1978,05911,2007,381542.0
1979,05911,2008,378596.0
1980,05911,2009,376319.0
1981,05911,2010,374737.0
1982,05911,2011,362585.0
1983,05911,2012,362213.0
1984,05911,2013,361734.0
1985,05911,2014,361876.0
1986,05911,2015,364742.0
1987,05911,2016,364920.0
1988,05911,2017,365529.0
1989,05911,2018,364628.0
1990,05911,2019,365587.0
1991,05911,2020,364454.0
1992,05911,2021,363441.0
1993,05911,2022,365742.0
1994,05911,2023,366385.0
1995,05913,2005,588168.0
1996,05913,2006,587624.0
1997,05913,2007,586909.0
1998,05913,2008,584412.0
1999,05913,2009,581308.0
2000,05913,2010,580444.0
2001,05913,2011,571403.0
2002,05913,2012,572087.0
2003,05913,2013,575944.0
2004,05913,2014,580511.0
2005,05913,2015,586181.0
2006,05913,2016,585813.0
2007,05913,2017,586600.0
2008,05913,2018,587010.0
2009,05913,2019,588250.0
2010,05913,2020,587696.0
2011,05913,2021,586852.0
2012,05913,2022,593317.0
2013,05913,2023,595471.0
2014,05914,2005,196934.0
2015,05914,2006,195671.0
2016,05914,2007,193748.0
2017,05914,2008,192177.0
2018,05914,2009,190121.0
2019,05914,2010,188529.0
2020,05914,2011,187333.0
2021,05914,2012,186243.0
2022,05914,2013,185996.0
2023,05914,2014,186716.0
2024,05914,2015,189044.0
2025,05914,2016,188266.0
2026,05914,2017,187730.0
2027,05914,2018,188814.0
2028,05914,2019,188686.0
2029,05914,2020,188687.0
2030,05914,2021,188713.0
2031,05914,2022,189783.0
2032,05914,2023,190490.0
2033,05915,2005,184239.0
2034,05915,2006,183672.0
2035,05915,2007,183065.0
2036,05915,2008,182459.0
2037,05915,2009,181741.0
2038,05915,2010,181783.0
2039,05915,2011,176474.0
2040,05915,2012,176440.0
2041,05915,2013,176048.0
2042,05915,2014,176580.0
2043,05915,2015,179397.0
2044,05915,2016,179571.0
2045,05915,2017,179185.0
2046,05915,2018,179111.0
2047,05915,2019,179916.0
2048,05915,2020,178967.0
2049,05915,2021,179238.0
2050,05915,2022,180849.0
2051,05915,2023,180761.0
2052,05916,2005,170992.0
2053,05916,2006,169991.0
2054,05916,2007,168454.0
2055,05916,2008,166924.0
2056,05916,2009,165632.0
2057,05916,2010,164762.0
2058,05916,2011,154887.0
2059,05916,2012,154563.0
2060,05916,2013,154417.0
2061,05916,2014,154608.0
2062,05916,2015,155851.0
2063,05916,2016,156774.0
2064,05916,2017,156490.0
2065,05916,2018,156374.0
2066,05916,2019,156449.0
2067,05916,2020,156940.0
2068,05916,2021,156621.0
2069,05916,2022,157368.0
2070,05916,2023,157896.0
2071,05954,2005,342642.0
2072,05954,2006,340557.0
2073,05954,2007,338466.0
2074,05954,2008,335914.0
2075,05954,2009,333729.0
2076,05954,2010,331575.0
2077,05954,2011,325145.0
2078,05954,2012,324223.0
2079,05954,2013,322731.0
2080,05954,2014,322916.0
2081,05954,2015,325954.0
2082,05954,2016,325374.0
2083,05954,2017,324670.0
2084,05954,2018,324296.0
2085,05954,2019,324106.0
2086,05954,2020,323130.0
2087,05954,2021,322143.0
2088,05954,2022,325193.0
2089,05954,2023,324946.0
2090,05958,2005,277219.0
2091,05958,2006,275522.0
2092,05958,2007,273898.0
2093,05958,2008,271891.0
2094,05958,2009,269927.0
2095,05958,2010,267601.0
2096,05958,2011,265199.0
2097,05958,2012,263720.0
2098,05958,2013,261999.0
2099,05958,2014,261561.0
2100,05958,2015,263762.0
2101,05958,2016,262269.0
2102,05958,2017,261591.0
2103,05958,2018,260475.0
2104,05958,2019,259777.0
2105,05958,2020,259030.0
2106,05958,2021,258615.0
2107,05958,2022,261647.0
2108,05958,2023,261774.0
2109,05962,2005,448800.0
2110,05962,2006,445043.0
2111,05962,2007,441704.0
2112,05962,2008,437785.0
2113,05962,2009,434031.0
2114,05962,2010,430965.0
2115,05962,2011,422614.0
2116,05962,2012,419976.0
2117,05962,2013,416240.0
2118,05962,2014,413820.0
2119,05962,2015,416171.0
2120,05962,2016,414886.0
2121,05962,2017,413383.0
2122,05962,2018,412120.0
2123,05962,2019,410222.0
2124,05962,2020,408662.0
2125,05962,2021,406793.0
2126,05962,2022,410346.0
2127,05962,2023,408579.0
2128,05966,2005,141776.0
2129,05966,2006,141259.0
2130,05966,2007,140973.0
2131,05966,2008,140481.0
2132,05966,2009,139666.0
2133,05966,2010,138961.0
2134,05966,2011,136144.0
2135,05966,2012,135523.0
2136,05966,2013,134947.0
2137,05966,2014,134759.0
2138,05966,2015,136365.0
2139,05966,2016,134983.0
2140,05966,2017,134808.0
2141,05966,2018,134775.0
2142,05966,2019,133955.0
2143,05966,2020,133362.0
2144,05966,2021,133120.0
2145,05966,2022,134439.0
2146,05966,2023,134332.0
2147,05970,2005,291372.0
2148,05970,2006,289826.0
2149,05970,2007,288441.0
2150,05970,2008,286299.0
2151,05970,2009,284405.0
2152,05970,2010,282681.0
2153,05970,2011,276227.0
2154,05970,2012,275594.0
2155,05970,2013,274904.0
2156,05970,2014,275909.0
2157,05970,2015,280800.0
2158,05970,2016,277933.0
2159,05970,2017,277977.0
2160,05970,2018,278210.0
2161,05970,2019,276944.0
2162,05970,2020,275491.0
2163,05970,2021,274342.0
2164,05970,2022,277136.0
2165,05970,2023,276625.0
2166,05974,2005,308856.0
2167,05974,2006,307790.0
2168,05974,2007,307159.0
2169,05974,2008,306131.0
2170,05974,2009,305097.0
2171,05974,2010,304167.0
2172,05974,2011,296540.0
2173,05974,2012,296029.0
2174,05974,2013,294971.0
2175,05974,2014,296742.0
2176,05974,2015,302995.0
2177,05974,2016,301655.0
2178,05974,2017,301693.0
2179,05974,2018,301902.0
2180,05974,2019,301785.0
2181,05974,2020,301016.0
2182,05974,2021,302298.0
2183,05974,2022,306068.0
2184,05974,2023,306674.0
2185,05978,2005,423830.0
2186,05978,2006,421464.0
2187,05978,2007,419353.0
2188,05978,2008,416679.0
2189,05978,2009,414056.0
2190,05978,2010,411806.0
2191,05978,2011,394873.0
2192,05978,2012,392940.0
2193,05978,2013,391622.0
2194,05978,2014,391774.0
2195,05978,2015,396035.0
2196,05978,2016,393869.0
2197,05978,2017,393934.0
2198,05978,2018,394782.0
2199,05978,2019,394891.0
2200,05978,2020,393618.0
2201,05978,2021,393063.0
2202,05978,2022,398866.0
2203,05978,2023,399447.0
2204,06411,2005,140562.0
2205,06411,2006,141257.0
2206,06411,2007,142191.0
2207,06411,2008,142310.0
2208,06411,2009,143332.0
2209,06411,2010,144402.0
2210,06411,2011,145845.0
2211,06411,2012,147925.0
2212,06411,2013,149743.0
2213,06411,2014,151879.0
2214,06411,2015,155353.0
2215,06411,2016,157437.0
2216,06411,2017,158254.0
2217,06411,2018,159207.0
2218,06411,2019,159878.0
2219,06411,2020,159174.0
2220,06411,2021,159631.0
2221,06411,2022,162243.0
2222,06411,2023,164792.0
2223,06412,2005,651899.0
2224,06412,2006,652610.0
2225,06412,2007,659021.0
2226,06412,2008,664838.0
2227,06412,2009,671927.0
2228,06412,2010,679664.0
2229,06412,2011,676533.0
2230,06412,2012,687775.0
2231,06412,2013,701350.0
2232,06412,2014,717624.0
2233,06412,2015,732688.0
2234,06412,2016,736414.0
2235,06412,2017,746878.0
2236,06412,2018,753056.0
2237,06412,2019,763380.0
2238,06412,2020,764104.0
2239,06412,2021,759224.0
2240,06412,2022,773068.0
2241,06412,2023,775790.0
2242,06413,2005,119430.0
2243,06413,2006,117564.0
2244,06413,2007,118245.0
2245,06413,2008,118977.0
2246,06413,2009,118770.0
2247,06413,2010,120435.0
2248,06413,2011,114855.0
2249,06413,2012,116945.0
2250,06413,2013,119203.0
2251,06413,2014,120988.0
2252,06413,2015,123734.0
2253,06413,2016,124589.0
2254,06413,2017,126658.0
2255,06413,2018,128744.0
2256,06413,2019,130280.0
2257,06413,2020,130892.0
2258,06413,2021,131295.0
2259,06413,2022,134170.0
2260,06413,2023,135490.0
2261,06414,2005,274611.0
2262,06414,2006,275562.0
2263,06414,2007,275849.0
2264,06414,2008,276742.0
2265,06414,2009,277493.0
2266,06414,2010,275976.0
2267,06414,2011,270952.0
2268,06414,2012,272636.0
2269,06414,2013,273871.0
2270,06414,2014,275116.0
2271,06414,2015,276218.0
2272,06414,2016,277619.0
2273,06414,2017,278654.0
2274,06414,2018,278342.0
2275,06414,2019,278474.0
2276,06414,2020,278609.0
2277,06414,2021,278950.0
2278,06414,2022,283083.0
2279,06414,2023,285522.0
2280,06431,2005,266312.0
2281,06431,2006,264985.0
2282,06431,2007,264380.0
2283,06431,2008,263465.0
2284,06431,2009,262796.0
2285,06431,2010,262650.0
2286,06431,2011,261158.0
2287,06431,2012,261695.0
2288,06431,2013,262322.0
2289,06431,2014,263822.0
2290,06431,2015,266928.0
2291,06431,2016,267935.0
2292,06431,2017,268780.0
2293,06431,2018,269694.0
2294,06431,2019,270340.0
2295,06431,2020,271015.0
2296,06431,2021,271166.0
2297,06431,2022,275205.0
2298,06431,2023,276295.0
2299,06432,2005,290292.0
2300,06432,2006,289635.0
2301,06432,2007,289071.0
2302,06432,2008,288701.0
2303,06432,2009,288918.0
2304,06432,2010,289199.0
2305,06432,2011,283465.0
2306,06432,2012,284413.0
2307,06432,2013,285407.0
2308,06432,2014,287966.0
2309,06432,2015,292773.0
2310,06432,2016,294744.0
2311,06432,2017,296048.0
2312,06432,2018,297399.0
2313,06432,2019,297844.0
2314,06432,2020,297701.0
2315,06432,2021,296900.0
2316,06432,2022,300658.0
2317,06432,2023,301827.0
2318,06433,2005,251905.0
2319,06433,2006,252133.0
2320,06433,2007,253013.0
2321,06433,2008,253576.0
2322,06433,2009,253599.0
2323,06433,2010,254887.0
2324,06433,2011,252770.0
2325,06433,2012,254883.0
2326,06433,2013,257301.0
2327,06433,2014,260793.0
2328,06433,2015,266042.0
2329,06433,2016,269045.0
2330,06433,2017,271403.0
2331,06433,2018,274526.0
2332,06433,2019,275726.0
2333,06433,2020,275807.0
2334,06433,2021,276307.0
2335,06433,2022,280308.0
2336,06433,2023,281712.0
2337,06434,2005,227338.0
2338,06434,2006,226552.0
2339,06434,2007,226043.0
2340,06434,2008,225737.0
2341,06434,2009,226290.0
2342,06434,2010,227425.0
2343,06434,2011,226964.0
2344,06434,2012,228098.0
2345,06434,2013,229167.0
2346,06434,2014,230798.0
2347,06434,2015,233427.0
2348,06434,2016,234991.0
2349,06434,2017,235995.0
2350,06434,2018,236564.0
2351,06434,2019,236914.0
2352,06434,2020,237281.0
2353,06434,2021,237041.0
2354,06434,2022,239488.0
2355,06434,2023,241449.0
2356,06435,2005,409941.0
2357,06435,2006,408826.0
2358,06435,2007,408162.0
2359,06435,2008,407456.0
2360,06435,2009,407022.0
2361,06435,2010,407234.0
2362,06435,2011,401823.0
2363,06435,2012,403134.0
2364,06435,2013,404995.0
2365,06435,2014,407619.0
2366,06435,2015,411956.0
2367,06435,2016,416715.0
2368,06435,2017,418208.0
2369,06435,2018,418950.0
2370,06435,2019,420552.0
2371,06435,2020,421689.0
2372,06435,2021,423465.0
2373,06435,2022,430838.0
2374,06435,2023,434002.0
2375,06436,2005,224057.0
2376,06436,2006,224347.0
2377,06436,2007,225426.0
2378,06436,2008,226072.0
2379,06436,2009,226647.0
2380,06436,2010,227398.0
2381,06436,2011,224823.0
2382,06436,2012,226113.0
2383,06436,2013,228021.0
2384,06436,2014,229976.0
2385,06436,2015,232848.0
2386,06436,2016,235708.0
2387,06436,2017,236969.0
2388,06436,2018,237735.0
2389,06436,2019,238558.0
2390,06436,2020,239264.0
2391,06436,2021,239276.0
2392,06436,2022,242420.0
2393,06436,2023,243307.0
2394,06437,2005,100174.0
2395,06437,2006,99640.0
2396,06437,2007,98954.0
2397,06437,2008,98092.0
2398,06437,2009,97502.0
2399,06437,2010,97032.0
2400,06437,2011,96785.0
2401,06437,2012,96648.0
2402,06437,2013,96201.0
2403,06437,2014,96082.0
2404,06437,2015,97000.0
2405,06437,2016,96473.0
2406,06437,2017,96597.0
2407,06437,2018,96798.0
2408,06437,2019,96703.0
2409,06437,2020,96754.0
2410,06437,2021,96953.0
2411,06437,2022,97577.0
2412,06437,2023,97182.0
2413,06438,2005,337481.0
2414,06438,2006,336579.0
2415,06438,2007,336671.0
2416,06438,2008,336818.0
2417,06438,2009,337163.0
2418,06438,2010,338061.0
2419,06438,2011,334019.0
2420,06438,2012,336265.0
2421,06438,2013,338300.0
2422,06438,2014,341669.0
2423,06438,2015,347357.0
2424,06438,2016,349982.0
2425,06438,2017,351692.0
2426,06438,2018,354092.0
2427,06438,2019,355813.0
2428,06438,2020,356542.0
2429,06438,2021,357466.0
2430,06438,2022,362137.0
2431,06438,2023,364457.0
2432,06439,2005,185237.0
2433,06439,2006,184288.0
2434,06439,2007,184152.0
2435,06439,2008,183487.0
2436,06439,2009,183303.0
2437,06439,2010,183125.0
2438,06439,2011,180506.0
2439,06439,2012,180911.0
2440,06439,2013,181190.0
2441,06439,2014,182117.0
2442,06439,2015,184114.0
2443,06439,2016,185668.0
2444,06439,2017,186602.0
2445,06439,2018,187157.0
2446,06439,2019,187160.0
2447,06439,2020,187433.0
2448,06439,2021,187229.0
2449,06439,2022,189614.0
2450,06439,2023,189918.0
2451,06440,2005,298885.0
2452,06440,2006,298928.0
2453,06440,2007,299054.0
2454,06440,2008,298496.0
2455,06440,2009,298179.0
2456,06440,2010,298015.0
2457,06440,2011,293113.0
2458,06440,2012,293940.0
2459,06440,2013,295408.0
2460,06440,2014,297369.0
2461,06440,2015,301931.0
2462,06440,2016,303914.0
2463,06440,2017,305312.0
2464,06440,2018,306460.0
2465,06440,2019,308339.0
2466,06440,2020,310353.0
2467,06440,2021,311661.0
2468,06440,2022,317298.0
2469,06440,2023,318559.0
2470,06531,2005,255896.0
2471,06531,2006,255925.0
2472,06531,2007,255776.0
2473,06531,2008,255299.0
2474,06531,2009,255765.0
2475,06531,2010,256473.0
2476,06531,2011,252587.0
2477,06531,2012,253041.0
2478,06531,2013,253820.0
2479,06531,2014,259834.0
2480,06531,2015,262505.0
2481,06531,2016,265699.0
2482,06531,2017,267056.0
2483,06531,2018,268876.0
2484,06531,2019,270688.0
2485,06531,2020,271667.0
2486,06531,2021,272874.0
2487,06531,2022,278664.0
2488,06531,2023,280268.0
2489,06532,2005,260512.0
2490,06532,2006,259359.0
2491,06532,2007,258063.0
2492,06532,2008,256582.0
2493,06532,2009,254878.0
2494,06532,2010,253553.0
2495,06532,2011,252899.0
2496,06532,2012,252106.0
2497,06532,2013,251327.0
2498,06532,2014,251440.0
2499,06532,2015,253167.0
2500,06532,2016,254074.0
2501,06532,2017,254164.0
2502,06532,2018,253777.0
2503,06532,2019,253319.0
2504,06532,2020,253373.0
2505,06532,2021,253364.0
2506,06532,2022,257289.0
2507,06532,2023,258488.0
2508,06533,2005,175750.0
2509,06533,2006,174541.0
2510,06533,2007,173754.0
2511,06533,2008,172738.0
2512,06533,2009,171487.0
2513,06533,2010,170714.0
2514,06533,2011,170471.0
2515,06533,2012,169904.0
2516,06533,2013,169964.0
2517,06533,2014,170385.0
2518,06533,2015,171922.0
2519,06533,2016,172120.0
2520,06533,2017,171971.0
2521,06533,2018,172083.0
2522,06533,2019,171912.0
2523,06533,2020,172291.0
2524,06533,2021,172759.0
2525,06533,2022,174884.0
2526,06533,2023,175690.0
2527,06534,2005,253384.0
2528,06534,2006,252938.0
2529,06534,2007,252187.0
2530,06534,2008,251800.0
2531,06534,2009,251150.0
2532,06534,2010,251080.0
2533,06534,2011,241574.0
2534,06534,2012,241279.0
2535,06534,2013,241656.0
2536,06534,2014,241598.0
2537,06534,2015,245241.0
2538,06534,2016,245013.0
2539,06534,2017,246165.0
2540,06534,2018,246648.0
2541,06534,2019,247084.0
2542,06534,2020,245903.0
2543,06534,2021,246097.0
2544,06534,2022,249684.0
2545,06534,2023,250441.0
2546,06535,2005,115781.0
2547,06535,2006,114790.0
2548,06535,2007,113479.0
2549,06535,2008,112264.0
2550,06535,2009,110989.0
2551,06535,2010,109451.0
2552,06535,2011,107994.0
2553,06535,2012,106947.0
2554,06535,2013,106383.0
2555,06535,2014,105763.0
2556,06535,2015,107256.0
2557,06535,2016,106737.0
2558,06535,2017,106451.0
2559,06535,2018,105878.0
2560,06535,2019,105643.0
2561,06535,2020,105506.0
2562,06535,2021,105671.0
2563,06535,2022,106833.0
2564,06535,2023,106792.0
2565,06611,2005,194427.0
2566,06611,2006,193518.0
2567,06611,2007,193803.0
2568,06611,2008,194168.0
2569,06611,2009,194774.0
2570,06611,2010,195530.0
2571,06611,2011,191854.0
2572,06611,2012,192874.0
2573,06611,2013,194087.0
2574,06611,2014,194747.0
2575,06611,2015,197984.0
2576,06611,2016,199062.0
2577,06611,2017,200736.0
2578,06611,2018,201585.0
2579,06611,2019,202137.0
2580,06611,2020,201048.0
2581,06611,2021,200406.0
2582,06611,2022,204202.0
2583,06611,2023,204687.0
2584,06631,2005,219813.0
2585,06631,2006,219420.0
2586,06631,2007,219055.0
2587,06631,2008,218421.0
2588,06631,2009,217759.0
2589,06631,2010,217255.0
2590,06631,2011,215945.0
2591,06631,2012,216093.0
2592,06631,2013,216314.0
2593,06631,2014,217326.0
2594,06631,2015,220132.0
2595,06631,2016,221170.0
2596,06631,2017,221783.0
2597,06631,2018,222584.0
2598,06631,2019,223145.0
2599,06631,2020,223023.0
2600,06631,2021,223572.0
2601,06631,2022,227456.0
2602,06631,2023,228713.0
2603,06632,2005,127156.0
2604,06632,2006,126100.0
2605,06632,2007,125211.0
2606,06632,2008,123984.0
2607,06632,2009,122812.0
2608,06632,2010,122233.0
2609,06632,2011,120776.0
2610,06632,2012,120165.0
2611,06632,2013,119651.0
2612,06632,2014,119394.0
2613,06632,2015,121166.0
2614,06632,2016,121037.0
2615,06632,2017,121101.0
2616,06632,2018,120829.0
2617,06632,2019,120719.0
2618,06632,2020,120304.0
2619,06632,2021,120163.0
2620,06632,2022,121566.0
2621,06632,2023,121348.0
2622,06633,2005,243791.0
2623,06633,2006,242117.0
2624,06633,2007,240728.0
2625,06633,2008,239236.0
2626,06633,2009,237973.0
2627,06633,2010,236986.0
2628,06633,2011,234680.0
2629,06633,2012,234206.0
2630,06633,2013,233352.0
2631,06633,2014,233451.0
2632,06633,2015,235813.0
2633,06633,2016,236905.0
2634,06633,2017,236674.0
2635,06633,2018,236633.0
2636,06633,2019,236764.0
2637,06633,2020,237007.0
2638,06633,2021,237268.0
2639,06633,2022,240718.0
2640,06633,2023,241095.0
2641,06634,2005,189935.0
2642,06634,2006,188335.0
2643,06634,2007,187058.0
2644,06634,2008,185310.0
2645,06634,2009,183714.0
2646,06634,2010,182622.0
2647,06634,2011,181327.0
2648,06634,2012,180279.0
2649,06634,2013,179429.0
2650,06634,2014,179466.0
2651,06634,2015,180310.0
2652,06634,2016,181105.0
2653,06634,2017,180754.0
2654,06634,2018,180222.0
2655,06634,2019,179673.0
2656,06634,2020,179840.0
2657,06634,2021,180052.0
2658,06634,2022,182595.0
2659,06634,2023,183501.0
2660,06635,2005,168293.0
2661,06635,2006,167121.0
2662,06635,2007,166053.0
2663,06635,2008,164652.0
2664,06635,2009,163129.0
2665,06635,2010,161871.0
2666,06635,2011,158210.0
2667,06635,2012,157293.0
2668,06635,2013,156607.0
2669,06635,2014,156460.0
2670,06635,2015,157592.0
2671,06635,2016,157967.0
2672,06635,2017,157256.0
2673,06635,2018,156953.0
2674,06635,2019,156406.0
2675,06635,2020,156528.0
2676,06635,2021,156513.0
2677,06635,2022,159154.0
2678,06635,2023,159189.0
2679,06636,2005,109492.0
2680,06636,2006,108289.0
2681,06636,2007,107156.0
2682,06636,2008,105732.0
2683,06636,2009,104580.0
2684,06636,2010,103750.0
2685,06636,2011,101843.0
2686,06636,2012,100913.0
2687,06636,2013,100356.0
2688,06636,2014,100206.0
2689,06636,2015,100715.0
2690,06636,2016,100965.0
2691,06636,2017,101101.0
2692,06636,2018,101017.0
2693,06636,2019,100629.0
2694,06636,2020,100046.0
2695,06636,2021,99714.0
2696,06636,2022,100208.0
2697,06636,2023,100215.0
2698,07111,2005,106501.0
2699,07111,2006,105888.0
2700,07111,2007,106087.0
2701,07111,2008,106293.0
2702,07111,2009,106445.0
2703,07111,2010,106417.0
2704,07111,2011,107954.0
2705,07111,2012,109779.0
2706,07111,2013,110643.0
2707,07111,2014,111434.0
2708,07111,2015,112586.0
2709,07111,2016,113605.0
2710,07111,2017,113844.0
2711,07111,2018,114024.0
2712,07111,2019,114052.0
2713,07111,2020,113388.0
2714,07111,2021,113638.0
2715,07111,2022,115268.0
2716,07111,2023,115298.0
2717,07131,2005,130467.0
2718,07131,2006,129520.0
2719,07131,2007,129096.0
2720,07131,2008,128509.0
2721,07131,2009,128063.0
2722,07131,2010,127443.0
2723,07131,2011,125951.0
2724,07131,2012,125837.0
2725,07131,2013,126102.0
2726,07131,2014,126643.0
2727,07131,2015,127770.0
2728,07131,2016,128455.0
2729,07131,2017,128914.0
2730,07131,2018,129727.0
2731,07131,2019,130086.0
2732,07131,2020,130479.0
2733,07131,2021,128146.0
2734,07131,2022,128161.0
2735,07131,2023,128741.0
2736,07132,2005,136425.0
2737,07132,2006,135752.0
2738,07132,2007,134912.0
2739,07132,2008,133785.0
2740,07132,2009,132873.0
2741,07132,2010,131952.0
2742,07132,2011,129962.0
2743,07132,2012,129166.0
2744,07132,2013,128373.0
2745,07132,2014,128228.0
2746,07132,2015,129171.0
2747,07132,2016,128961.0
2748,07132,2017,128791.0
2749,07132,2018,128705.0
2750,07132,2019,128805.0
2751,07132,2020,129087.0
2752,07132,2021,129261.0
2753,07132,2022,131467.0
2754,07132,2023,131907.0
2755,07133,2005,158319.0
2756,07133,2006,157811.0
2757,07133,2007,157471.0
2758,07133,2008,156660.0
2759,07133,2009,155842.0
2760,07133,2010,155544.0
2761,07133,2011,155404.0
2762,07133,2012,155306.0
2763,07133,2013,155297.0
2764,07133,2014,155944.0
2765,07133,2015,156821.0
2766,07133,2016,157392.0
2767,07133,2017,157549.0
2768,07133,2018,158080.0
2769,07133,2019,158345.0
2770,07133,2020,158746.0
2771,07133,2021,159402.0
2772,07133,2022,161307.0
2773,07133,2023,161852.0
2774,07134,2005,87783.0
2775,07134,2006,87007.0
2776,07134,2007,86469.0
2777,07134,2008,85217.0
2778,07134,2009,84201.0
2779,07134,2010,83243.0
2780,07134,2011,82323.0
2781,07134,2012,81135.0
2782,07134,2013,80673.0
2783,07134,2014,80591.0
2784,07134,2015,80615.0
2785,07134,2016,80799.0
2786,07134,2017,80728.0
2787,07134,2018,80720.0
2788,07134,2019,80951.0
2789,07134,2020,80830.0
2790,07134,2021,80849.0
2791,07134,2022,81760.0
2792,07134,2023,81918.0
2793,07135,2005,65732.0
2794,07135,2006,65282.0
2795,07135,2007,64863.0
2796,07135,2008,64489.0
2797,07135,2009,63884.0
2798,07135,2010,63409.0
2799,07135,2011,62797.0
2800,07135,2012,62382.0
2801,07135,2013,62118.0
2802,07135,2014,62041.0
2803,07135,2015,62391.0
2804,07135,2016,61864.0
2805,07135,2017,61662.0
2806,07135,2018,61587.0
2807,07135,2019,61375.0
2808,07135,2020,61578.0
2809,07135,2021,61735.0
2810,07135,2022,62666.0
2811,07135,2023,62669.0
2812,07137,2005,213667.0
2813,07137,2006,213236.0
2814,07137,2007,212944.0
2815,07137,2008,212102.0
2816,07137,2009,211079.0
2817,07137,2010,210269.0
2818,07137,2011,210246.0
2819,07137,2012,210035.0
2820,07137,2013,209785.0
2821,07137,2014,210441.0
2822,07137,2015,211925.0
2823,07137,2016,212968.0
2824,07137,2017,213554.0
2825,07137,2018,214259.0
2826,07137,2019,214434.0
2827,07137,2020,214786.0
2828,07137,2021,215446.0
2829,07137,2022,218210.0
2830,07137,2023,219001.0
2831,07138,2005,185259.0
2832,07138,2006,184518.0
2833,07138,2007,183618.0
2834,07138,2008,182537.0
2835,07138,2009,181492.0
2836,07138,2010,180995.0
2837,07138,2011,180497.0
2838,07138,2012,179812.0
2839,07138,2013,179454.0
2840,07138,2014,179317.0
2841,07138,2015,180655.0
2842,07138,2016,181537.0
2843,07138,2017,181655.0
2844,07138,2018,181941.0
2845,07138,2019,182811.0
2846,07138,2020,183131.0
2847,07138,2021,184390.0
2848,07138,2022,187440.0
2849,07138,2023,188139.0
2850,07140,2005,105705.0
2851,07140,2006,105050.0
2852,07140,2007,104263.0
2853,07140,2008,103609.0
2854,07140,2009,102878.0
2855,07140,2010,102145.0
2856,07140,2011,102732.0
2857,07140,2012,102095.0
2858,07140,2013,101854.0
2859,07140,2014,101945.0
2860,07140,2015,102529.0
2861,07140,2016,103026.0
2862,07140,2017,102938.0
2863,07140,2018,102937.0
2864,07140,2019,103163.0
2865,07140,2020,103401.0
2866,07140,2021,103767.0
2867,07140,2022,105566.0
2868,07140,2023,106227.0
2869,07141,2005,128095.0
2870,07141,2006,127218.0
2871,07141,2007,126258.0
2872,07141,2008,125477.0
2873,07141,2009,124474.0
2874,07141,2010,123601.0
2875,07141,2011,122609.0
2876,07141,2012,121838.0
2877,07141,2013,121375.0
2878,07141,2014,121487.0
2879,07141,2015,123543.0
2880,07141,2016,122553.0
2881,07141,2017,122381.0
2882,07141,2018,122308.0
2883,07141,2019,122297.0
2884,07141,2020,122574.0
2885,07141,2021,122724.0
2886,07141,2022,124381.0
2887,07141,2023,124796.0
2888,07143,2005,203541.0
2889,07143,2006,202657.0
2890,07143,2007,201938.0
2891,07143,2008,200779.0
2892,07143,2009,199480.0
2893,07143,2010,198580.0
2894,07143,2011,199691.0
2895,07143,2012,198852.0
2896,07143,2013,198704.0
2897,07143,2014,199131.0
2898,07143,2015,200302.0
2899,07143,2016,201027.0
2900,07143,2017,201039.0
2901,07143,2018,201597.0
2902,07143,2019,201904.0
2903,07143,2020,202830.0
2904,07143,2021,203831.0
2905,07143,2022,206282.0
2906,07143,2023,206709.0
2907,07211,2005,99843.0
2908,07211,2006,103518.0
2909,07211,2007,103888.0
2910,07211,2008,104640.0
2911,07211,2009,104587.0
2912,07211,2010,105260.0
2913,07211,2011,106284.0
2914,07211,2012,106544.0
2915,07211,2013,107233.0
2916,07211,2014,108472.0
2917,07211,2015,114914.0
2918,07211,2016,110111.0
2919,07211,2017,110013.0
2920,07211,2018,110636.0
2921,07211,2019,111528.0
2922,07211,2020,110674.0
2923,07211,2021,110570.0
2924,07211,2022,112195.0
2925,07211,2023,112737.0
2926,07231,2005,113960.0
2927,07231,2006,113466.0
2928,07231,2007,113043.0
2929,07231,2008,112452.0
2930,07231,2009,111543.0
2931,07231,2010,111073.0
2932,07231,2011,111250.0
2933,07231,2012,110833.0
2934,07231,2013,110643.0
2935,07231,2014,110981.0
